zip_code,public_transportation_pct,public_transportation_population
50449,0.0,0
50457,0.0,0
50477,0.0,0
50478,0.0,0
50484,0.0,0
50517,0.0,0
50519,0.6,2
50529,0.0,0
50545,0.0,0
50578,1.9,6
50579,1.0,10
50036,0.3,23
50055,0.0,0
50058,0.0,0
50061,0.0,0
50065,0.0,0
50067,0.0,0
50071,0.0,0
50129,0.0,0
50150,0.0,0
50155,0.0,0
50201,0.1,3
50238,0.0,0
50243,0.0,0
50262,0.0,0
50266,1.7,291
50314,4.9,246
50424,0.0,0
50448,0.0,0
50470,0.0,0
50501,0.7,82
50003,0.4,16
50009,0.8,88
50025,0.6,9
50032,0.0,0
50034,0.0,0
50035,0.0,0
50044,0.0,0
50050,0.0,0
50063,0.0,0
50068,0.0,0
50582,0.0,0
50597,0.0,0
50612,0.0,0
50559,0.0,0
50562,0.0,0
50565,0.0,0
50571,0.0,0
50590,0.0,0
50602,0.0,0
50603,5.6,16
50625,2.4,10
50644,0.2,8
50075,0.0,0
50169,0.4,5
50170,0.0,0
50173,0.0,0
50210,0.0,0
50213,0.4,14
50223,0.0,0
50225,0.0,0
50226,0.0,0
50240,0.1,2
50626,1.3,12
50629,0.0,0
50633,0.0,0
50638,0.4,6
50642,0.0,0
50666,0.0,0
50681,0.0,0
50701,0.6,91
50849,0.0,0
50851,0.0,0
50857,0.0,0
50861,0.0,0
50864,0.0,0
50027,0.0,0
50041,0.0,0
50066,0.0,0
50069,0.0,0
50072,0.3,4
50074,0.0,0
50514,0.0,0
50515,0.0,0
50527,0.0,0
50536,0.6,14
50543,0.0,0
50575,0.0,0
50619,0.0,0
50630,0.0,0
50645,0.0,0
50650,1.3,5
50655,0.0,0
50667,0.0,0
50703,2.3,179
50847,0.0,0
50859,0.0,0
50078,0.0,0
50101,0.0,0
50104,0.0,0
50122,0.0,0
50126,0.1,4
50128,0.0,0
50136,0.0,0
50142,1.8,8
50160,0.0,0
50165,0.0,0
50166,0.0,0
50206,0.0,0
50207,0.0,0
50216,0.0,0
50218,0.0,0
50219,0.8,58
50232,0.0,0
50236,0.0,0
50246,0.0,0
50247,0.0,0
50263,0.1,8
50272,0.0,0
50274,0.0,0
50275,0.0,0
50313,2.3,201
50317,1.1,194
50325,0.5,40
50434,0.9,2
50439,0.0,0
50440,0.0,0
50441,0.5,12
50451,0.0,0
50461,0.1,3
50468,0.0,0
50472,0.0,0
50483,0.0,0
50522,0.0,0
50525,0.4,6
50535,0.0,0
50546,0.7,1
50558,0.0,0
50249,0.0,0
50256,0.0,0
50258,0.0,0
50268,0.0,0
50278,0.0,0
50453,0.0,0
50476,0.6,2
50002,0.6,4
50005,0.0,0
50006,0.0,0
50038,0.0,0
50042,0.0,0
50103,0.0,0
50105,0.0,0
50109,0.0,0
50131,1.1,121
50134,0.0,0
50138,0.3,15
50149,0.0,0
50156,0.3,7
50158,0.1,18
50217,1.2,4
50230,0.3,2
50231,0.0,0
50261,0.7,10
50271,0.0,0
50310,2.6,453
50312,2.7,238
50320,1.0,113
50321,0.0,0
50322,1.3,217
50432,5.0,6
50840,0.0,0
50845,0.0,0
50846,0.0,0
50146,0.0,0
50107,0.0,0
50124,0.0,0
50140,0.2,3
50153,2.2,10
50208,0.7,60
50229,0.0,0
50234,0.0,0
50482,1.1,5
50532,0.0,0
50533,0.0,0
50538,0.0,0
50540,0.0,0
50843,0.0,0
50830,2.0,18
50853,0.0,0
50854,0.1,1
50233,0.0,0
50235,0.0,0
50237,0.0,0
50001,0.0,0
50007,0.0,0
50010,8.7,1500
50014,6.3,1089
50039,0.0,0
50047,0.0,0
50048,0.0,0
50062,0.0,0
50073,0.6,4
50076,0.0,0
50115,0.2,3
50120,0.0,0
50123,1.0,3
50125,0.4,38
50132,0.0,0
50435,0.0,0
50426,0.0,0
50430,0.0,0
50431,0.0,0
50450,1.0,13
50452,1.3,5
50455,0.4,1
50456,1.0,9
50469,0.0,0
50480,0.0,0
50135,0.3,2
50147,0.0,0
50148,0.0,0
50162,0.0,0
50168,0.0,0
50171,0.0,0
50252,0.0,0
50273,0.5,20
50276,0.0,0
50277,0.0,0
50421,0.0,0
50423,0.0,0
50211,0.3,17
50214,0.0,0
50541,0.0,0
50548,0.0,0
50567,0.0,0
50569,0.0,0
50570,0.0,0
50606,0.0,0
50609,0.0,0
50643,0.0,0
50651,0.0,0
50665,0.0,0
50670,0.6,6
50676,0.0,0
50648,0.3,7
50669,0.0,0
50675,0.0,0
50020,0.0,0
50021,1.0,157
50029,0.3,1
50049,0.0,0
50052,0.0,0
50112,0.2,10
50511,1.0,36
50531,0.0,0
50554,0.0,0
50556,0.0,0
50561,0.0,0
50566,0.0,0
50576,0.0,0
50585,0.0,0
50057,0.0,0
50064,0.0,0
50102,0.0,0
50111,0.1,4
50654,0.0,0
50668,0.0,0
50673,0.0,0
50542,0.0,0
50464,0.0,0
50523,0.8,2
50574,0.0,0
50521,0.0,0
50557,0.0,0
50621,0.0,0
50658,0.0,0
50841,0.2,3
50848,0.0,0
49043,0.9,6
49076,0.0,0
50516,0.0,0
50518,0.0,0
50255,0.0,0
50163,0.0,0
50023,0.4,81
50319,-666666666.0,0
50033,0.0,0
50012,10.9,152
50467,0.0,0
50842,0.0,0
50327,0.3,17
50324,0.0,1
50011,19.7,89
50664,0.0,0
50108,0.0,0
50151,0.0,0
50046,0.0,0
50070,0.0,0
50174,0.3,2
50028,0.6,4
50127,-666666666.0,0
50130,0.0,0
50222,0.0,0
50254,0.0,0
50620,0.0,0
50839,0.0,0
50116,0.0,0
50143,0.0,0
50563,0.4,5
50581,0.0,0
50604,0.0,0
50607,0.0,0
50622,0.3,6
50624,0.0,0
50652,0.0,0
50653,0.3,1
50573,0.0,0
50551,0.0,0
50560,6.2,16
50568,0.0,0
50577,0.0,0
50583,0.2,3
50586,2.8,4
50593,0.0,0
50599,0.0,0
50605,0.0,0
50634,0.8,3
50641,0.6,5
50647,0.0,0
50659,0.1,4
50660,0.0,0
50662,0.4,12
50671,0.0,0
50674,0.4,7
50677,0.6,39
50682,0.0,0
50833,0.0,0
50836,0.0,0
50702,0.4,37
50835,0.0,0
50837,3.8,7
50858,0.0,0
50446,0.0,0
50454,0.0,0
50458,0.6,6
50459,0.7,9
50466,0.4,3
50471,0.0,0
50479,0.0,0
50524,0.0,0
50588,0.1,4
50591,0.0,0
50594,0.0,0
50595,0.0,2
50598,1.4,7
50601,0.0,0
50613,0.2,51
50616,0.5,25
50627,0.0,0
50628,0.0,0
50632,0.0,0
50635,0.0,0
50636,0.0,0
50672,0.0,0
50707,0.1,5
50801,0.2,8
50860,0.0,0
50862,0.0,0
50863,0.0,0
50315,1.9,328
50401,0.8,121
50420,0.0,0
50465,0.0,0
50473,0.0,0
50475,2.1,15
50510,0.0,0
50520,0.0,0
50528,0.0,0
50530,0.0,0
50539,0.0,0
50026,0.0,0
50060,1.3,14
50611,0.0,0
50117,0.0,0
50141,0.0,0
50212,0.0,0
50680,0.0,0
50167,0.4,1
50144,0.0,0
50157,0.0,0
50161,0.0,0
50220,0.1,3
50227,0.0,0
50228,0.0,0
50239,0.0,0
50242,0.0,0
50244,0.0,0
50257,0.0,0
50250,0.0,0
50316,2.2,173
50460,0.0,0
50544,0.0,0
50323,0.0,1
50433,0.0,0
51238,0.0,0
51012,0.0,0
51024,0.0,0
51025,0.0,0
51035,0.0,0
51058,0.0,0
51103,1.0,77
51108,0.0,0
51231,0.0,0
51232,0.0,0
51234,0.6,4
51249,0.4,6
51331,0.0,0
51333,0.0,0
51342,0.0,0
51354,0.0,0
51364,0.5,2
51001,0.0,0
51002,0.0,0
51011,0.0,0
51030,0.1,1
51040,0.0,0
51041,0.6,23
51049,0.0,0
51060,0.0,0
51241,0.0,0
51357,0.0,0
51358,0.0,0
51439,0.0,0
51451,0.0,0
51454,0.0,0
51020,0.0,0
51036,0.0,0
51051,0.0,0
51054,0.0,0
51106,0.9,132
51237,0.0,0
51250,0.2,10
51008,0.0,0
51014,0.0,0
51027,0.0,0
51031,0.3,19
51034,0.0,0
51039,0.0,0
51052,0.0,0
51056,0.0,0
51104,1.0,115
51109,3.3,54
51230,1.2,2
51239,0.8,14
51243,0.0,0
51245,1.4,9
51301,0.4,22
51338,0.0,0
51463,0.0,0
51345,0.0,0
51350,0.0,0
51366,0.0,0
51444,0.0,0
51466,0.0,0
51510,0.0,0
51521,2.2,23
51525,1.1,6
51527,0.0,0
51532,0.0,0
51542,0.0,0
51548,0.0,0
51552,0.0,0
51559,0.0,0
51560,2.6,33
51601,0.0,0
51646,0.0,0
51010,0.0,0
51534,2.6,117
51558,0.0,0
51544,3.0,12
51554,0.0,0
51556,0.0,0
51566,0.7,21
51570,0.5,3
51004,0.0,0
51526,0.0,0
51549,0.0,0
51563,0.0,0
51575,0.4,3
51576,0.4,4
51246,0.0,0
51247,0.6,15
51433,0.5,1
51436,0.0,0
51441,0.0,0
51450,0.0,0
51453,0.3,1
51455,0.0,0
51462,1.2,6
51503,0.7,130
51523,0.0,0
51528,0.0,0
51529,0.3,3
51535,0.0,0
51551,0.3,3
51557,0.0,0
51631,0.8,1
51636,0.0,0
51637,0.0,0
51648,0.0,0
51577,0.4,2
51579,0.9,10
51632,0.0,0
51649,0.0,0
51565,0.0,0
51572,0.0,0
51638,0.0,0
51654,0.0,0
51630,5.6,7
51653,0.0,0
51355,0.0,0
51360,0.3,15
51365,0.0,0
51401,0.7,41
51430,0.2,1
51443,0.2,2
51458,0.0,0
51459,0.0,0
51022,0.0,0
51023,0.0,0
51026,0.3,1
51033,0.0,0
51038,0.0,0
51046,0.0,0
51050,0.0,0
51442,0.0,0
51465,0.0,0
51467,0.0,0
51520,0.0,0
51533,0.0,0
51540,0.0,0
51555,0.0,0
51564,0.0,0
51573,0.0,0
51639,0.0,0
51640,0.0,0
51647,0.0,0
51652,0.0,0
51006,0.0,0
51016,0.0,0
51018,0.0,0
51037,0.0,0
51044,0.0,0
51048,0.0,0
51537,0.8,25
51543,2.7,7
51545,0.0,0
51553,2.6,13
51053,0.0,0
51111,0.0,0
51201,7.4,241
51242,0.0,0
51334,0.1,3
51347,0.0,0
51019,0.0,0
51105,2.6,113
51235,0.0,0
51244,0.0,0
51341,0.0,0
51346,0.0,0
51351,1.4,33
51431,0.0,0
51440,0.0,0
51445,0.0,0
51449,0.3,3
51501,1.3,223
51101,3.5,9
51240,0.3,3
51248,0.0,0
51343,0.0,0
51363,0.0,0
51447,0.0,0
51448,0.4,1
51461,0.2,1
51536,0.0,0
51541,0.0,0
51546,0.3,4
51562,0.0,0
51571,0.7,2
51645,0.0,0
51531,0.0,0
51578,0.0,0
51650,0.0,0
51003,0.0,0
51007,3.7,10
51028,0.0,0
51029,0.0,0
51047,0.0,0
51061,0.0,0
51062,0.0,0
51063,0.0,0
51561,0.0,0
51530,0.0,0
51055,0.5,4
51550,0.0,0
51005,0.3,2
51446,0.0,0
52566,0.0,0
52570,0.0,0
52572,0.0,0
52594,0.0,0
52237,0.0,0
52620,0.0,0
52621,0.0,0
52001,1.3,287
52033,0.0,0
52040,1.6,51
52049,0.0,0
52132,0.0,0
52136,0.0,0
52140,0.0,0
52141,0.4,3
52146,0.0,0
52147,0.0,0
52171,0.0,0
52223,1.4,8
52225,0.0,0
52249,0.0,0
52302,0.2,38
52317,1.3,151
52324,0.0,0
52337,0.0,0
52341,0.0,0
52352,0.3,3
52362,0.8,3
52322,0.2,3
52305,0.0,0
52308,2.3,2
52310,0.8,26
52326,0.0,0
52348,0.0,0
52534,0.0,0
52536,0.0,0
52544,0.4,12
52584,0.0,0
52586,0.0,0
52728,0.0,0
52535,0.0,0
52549,1.1,4
52552,0.6,2
52555,0.0,0
52556,0.0,1
52561,0.0,0
52567,0.0,0
52571,0.0,0
52581,0.0,0
52590,0.0,0
52593,0.0,0
52601,0.7,96
52632,0.7,37
52638,0.0,0
52640,0.5,4
52649,0.0,0
52651,0.3,1
52653,0.0,0
52654,0.0,0
52727,0.0,0
52729,0.0,0
52748,0.0,0
52754,0.0,0
52760,0.0,0
52773,0.0,0
52776,0.0,0
52777,0.6,3
52801,1.3,5
52802,2.1,93
52624,0.0,0
52659,0.0,0
52701,0.0,0
52737,0.0,0
52750,0.0,0
52778,0.0,0
52765,0.0,0
52595,0.0,0
52623,0.0,0
52722,0.2,42
52747,0.0,0
52769,1.9,7
52804,1.0,137
52625,0.0,0
52627,0.7,39
52637,0.0,0
52647,0.0,0
52650,0.0,0
52660,0.0,0
52730,0.0,0
52746,0.2,1
52755,0.0,0
52766,0.0,0
52768,0.0,0
52772,0.9,24
52803,0.9,102
52807,2.2,170
52003,0.8,58
52030,0.0,0
52069,1.1,9
52070,0.0,0
52076,0.0,0
52133,2.8,10
52135,0.0,0
52155,1.2,8
52161,0.0,0
52168,0.0,0
52170,0.0,0
52175,0.0,0
52213,0.2,5
52215,0.0,0
52218,0.0,0
52320,0.0,0
52325,0.0,0
52328,0.5,8
52333,0.0,0
52346,0.0,0
52351,0.0,0
52358,0.2,4
52402,1.1,245
52411,0.0,0
52543,0.0,0
52576,0.0,0
52580,0.3,1
52583,0.0,0
52591,0.7,10
52626,0.0,0
52630,0.0,0
52635,0.0,0
52641,0.0,0
52644,0.0,0
52645,0.0,0
52721,0.0,0
52726,0.0,0
52738,0.1,1
52742,1.3,53
52753,0.0,0
52731,0.0,0
52732,0.8,98
52757,0.0,0
52761,0.6,86
52767,0.0,0
52774,0.0,0
52142,1.3,10
52157,0.9,8
52169,0.0,0
52202,1.2,6
52205,0.0,0
52216,0.5,3
52228,0.4,6
52240,3.7,739
52251,0.0,0
52254,0.0,0
52312,0.0,0
52315,0.0,0
52323,0.0,0
52335,0.3,1
52336,0.0,0
52339,0.1,1
52403,1.3,144
52542,0.0,0
52548,0.0,0
52553,1.6,17
52565,4.1,30
52806,0.9,109
52037,0.0,0
52032,0.0,0
52054,0.0,0
52065,0.0,0
52072,0.0,0
52074,0.0,0
52078,2.1,9
52101,0.1,8
52758,0.0,0
52035,0.6,3
52038,0.0,0
52039,0.0,0
52047,0.3,1
52031,0.4,11
52046,0.0,0
52214,0.0,0
52224,0.6,6
52227,0.0,0
52229,0.0,0
52245,8.3,1097
52247,0.5,13
52257,0.0,0
52321,0.0,0
52053,0.0,0
52057,0.0,0
52068,0.5,13
52073,0.0,0
52079,0.0,0
52154,0.0,0
52156,0.3,1
52162,0.5,8
52164,0.0,0
52165,0.0,0
52209,0.0,0
52220,0.0,0
52221,0.0,0
52235,0.0,0
52531,0.2,5
52540,0.0,0
52563,0.0,0
52574,0.0,0
52639,0.0,0
52577,0.6,41
52619,0.0,0
52573,0.0,0
52332,0.0,0
52334,0.0,0
52340,2.8,45
52347,0.0,0
52550,0.0,0
52002,1.4,125
52044,0.0,0
52045,0.0,0
52050,0.0,0
52134,0.0,0
52203,0.0,0
52207,0.0,0
52210,0.6,2
52217,0.0,0
52242,6.5,35
52309,0.0,0
52231,0.0,0
52232,0.0,0
52236,1.9,8
52248,0.0,0
52329,0.0,0
52585,0.0,0
52537,0.0,0
52554,0.0,0
52569,0.0,0
52588,-666666666.0,0
52646,0.0,0
52656,0.0,0
52658,0.0,0
52720,0.0,0
52745,0.0,0
52749,0.0,0
52751,0.4,2
52752,0.0,0
52756,0.2,2
52042,0.2,1
52052,1.0,14
52060,0.3,13
52064,0.2,1
52077,0.0,0
52144,0.0,0
52159,0.2,3
52160,0.0,0
52041,0.0,0
52163,0.0,0
52172,0.0,0
52201,0.0,0
52206,0.5,6
52222,0.0,0
52241,8.8,956
52246,13.9,1690
52253,0.0,0
52301,0.0,0
52307,0.0,0
52316,0.0,0
52066,0.0,0
52166,0.0,0
52211,0.0,0
52219,0.0,0
52314,0.1,3
52359,0.0,0
52560,0.0,0
52318,0.0,0
52338,0.0,0
52342,0.0,0
52354,0.0,0
52401,4.8,45
52501,0.4,54
52306,0.0,0
52356,0.5,6
52655,0.0,0
52158,0.0,0
52212,3.6,2
52313,0.0,0
52355,4.3,7
52345,0.4,3
52349,0.3,9
52353,0.9,38
52361,0.0,0
52405,0.6,87
52530,0.0,0
52533,0.0,0
52327,0.0,0
52551,3.8,10
52739,0.8,2
52233,0.4,15
52043,0.7,8
52151,0.4,3
52255,0.0,0
52330,1.1,4
52404,1.2,255
52048,0.0,0
52208,0.0,0
54009,0.0,0
54015,0.3,7
54016,0.8,138
54023,0.4,9
54024,0.1,3
54612,0.9,23
54621,0.0,0
54637,0.0,0
54651,0.0,0
54967,0.0,0
54844,0.0,0
54875,0.6,3
54911,2.4,315
54923,0.2,10
54929,0.1,4
54934,0.0,0
54943,0.0,0
54964,0.0,0
54966,0.7,7
54001,0.0,0
54007,0.3,2
54020,0.2,7
54028,0.3,4
54104,0.0,0
54106,0.0,0
54111,0.0,0
54114,0.3,6
54115,0.6,136
54129,0.0,0
54138,0.0,0
54154,0.1,3
54157,0.0,0
54166,0.2,12
54180,0.0,0
54201,0.7,18
54205,0.0,0
54207,0.0,0
54212,0.0,0
54217,0.4,15
54303,2.0,267
54405,0.4,6
54410,0.4,5
54418,0.0,0
54425,0.0,0
54427,0.0,0
54974,0.0,0
54977,1.2,9
54981,0.6,41
54838,0.7,3
54611,0.0,0
54021,0.1,5
54401,0.5,76
54440,0.0,0
54493,0.0,0
54527,0.4,2
54629,0.1,1
54634,0.6,11
54666,0.2,3
54819,0.9,9
54758,0.0,0
54760,0.0,0
54940,0.0,0
54828,0.7,2
54873,0.4,5
54754,0.0,0
54817,0.1,1
54766,0.3,2
54805,0.0,0
54806,0.8,43
54835,0.2,1
54110,0.0,0
54769,0.0,0
54856,0.1,1
54982,0.2,5
54125,0.0,0
54174,0.0,0
54701,1.1,222
54006,0.0,0
54014,0.3,3
54113,0.0,0
54832,0.0,0
54839,0.0,0
54862,0.0,0
54880,2.1,313
54893,0.1,1
54901,1.6,298
54904,0.2,28
54562,0.0,0
54727,0.0,0
54750,0.0,0
54153,0.3,10
52657,0.0,0
52557,0.0,0
54931,0.0,0
54641,-666666666.0,0
54458,0.0,0
54765,0.0,0
51009,0.0,0
51656,0.0,0
54643,-666666666.0,0
54010,0.0,0
54307,-666666666.0,0
54540,0.0,0
54220,0.4,78
54408,0.0,0
54471,0.0,0
54610,0.4,3
54986,0.4,10
54482,0.0,0
54450,0.5,1
54946,-666666666.0,0
54827,4.1,5
54845,0.0,0
54850,0.0,0
54857,0.0,0
54861,0.0,0
54867,1.9,3
54868,0.3,27
54895,0.0,0
54930,0.3,2
54960,0.8,9
54965,0.0,0
54980,0.0,0
54983,0.3,7
54101,0.0,0
54103,0.0,0
54120,0.0,0
54121,0.5,7
54128,0.0,0
54136,1.0,32
54141,0.0,0
54160,0.0,0
54161,0.2,2
54169,0.0,0
54175,0.0,0
54210,0.0,0
54536,0.0,0
54554,0.0,0
54558,0.0,0
54615,0.0,0
54642,0.4,4
54655,0.3,2
54669,0.0,0
54740,0.0,0
54742,0.0,0
54761,0.0,0
54763,0.0,0
54768,0.1,2
54213,0.0,0
54235,0.3,21
54301,0.8,92
54313,0.2,37
54409,0.4,24
54412,0.6,7
54423,0.2,3
54424,0.5,4
54430,0.0,0
54443,0.0,0
54457,0.1,3
54476,0.6,58
54486,0.2,2
54487,0.4,18
54495,0.0,0
54499,0.0,0
54514,0.0,0
54526,0.0,0
54564,0.0,0
54616,0.2,2
54622,0.0,0
54626,0.0,0
54627,0.3,3
54631,0.5,4
54639,0.3,3
54656,0.2,13
54660,0.3,20
54731,0.0,0
54737,0.0,0
54772,0.2,1
54812,0.0,0
54824,0.3,3
54846,0.0,0
54864,0.3,2
54870,0.4,3
54927,0.0,0
54945,0.0,0
54962,0.0,0
54984,0.0,0
54517,0.0,0
54534,0.3,3
54826,0.0,0
54837,0.5,8
54841,0.0,0
54853,0.0,0
54855,0.0,0
54865,0.0,0
54874,0.7,13
54902,1.2,136
54913,0.1,8
54928,0.0,0
54933,0.0,0
54949,0.2,4
54961,0.1,8
54979,0.9,7
54661,0.0,0
54664,0.5,3
54703,1.0,249
54721,0.3,2
54729,0.1,22
54746,0.3,1
54751,0.3,43
54829,0.2,4
54755,0.3,9
54759,0.1,1
54801,0.4,11
54836,0.6,3
54462,0.0,0
54465,0.0,0
54470,0.6,6
54473,0.0,0
54480,0.0,0
54481,0.6,95
54490,0.0,0
54498,0.0,0
54512,0.0,0
54521,0.0,0
54545,0.0,0
54547,0.7,4
54565,0.0,0
54566,0.0,0
54614,0.3,4
54618,0.3,3
54619,0.1,2
54624,0.0,0
54630,0.0,0
54638,0.0,0
54645,0.0,0
54652,0.3,1
54658,0.0,0
54665,1.6,62
54728,0.1,2
54204,1.6,15
54241,0.5,39
54245,0.0,0
54247,0.5,6
54413,0.0,0
54449,0.3,41
54452,0.4,36
54456,0.0,0
54463,0.0,0
54467,0.1,8
54469,0.0,0
54474,0.0,0
54475,0.0,0
54489,0.5,4
54519,0.2,1
54525,0.0,0
54529,0.0,0
54530,1.9,6
54849,0.0,0
54858,1.1,9
54859,0.0,0
54871,0.2,3
54876,0.9,5
54027,0.0,0
54102,0.0,0
54107,0.5,9
54150,6.1,26
54211,0.8,1
54216,0.3,9
54229,0.0,0
54230,0.4,9
54232,0.0,0
54304,0.7,96
54407,0.0,0
54414,0.2,3
54417,0.0,0
54422,0.4,2
54448,0.2,5
54459,0.0,0
54484,0.7,20
54538,0.0,0
54539,0.0,0
54541,0.0,0
54603,2.3,176
54625,0.0,0
54914,0.8,139
54922,0.0,0
54932,0.4,3
54941,0.8,9
54942,0.0,0
54944,0.2,11
54948,0.0,0
54963,0.2,5
54968,0.1,1
54971,0.2,12
54985,-666666666.0,0
54421,0.2,3
54202,0.7,4
54246,0.0,0
54428,0.0,0
54435,0.4,4
54436,0.0,0
54441,0.0,0
54488,0.0,0
54494,0.3,34
54537,0.0,0
54548,0.4,8
54552,0.2,4
54555,0.0,1
54556,0.0,0
54568,0.0,0
54601,1.5,397
54613,0.9,6
54667,0.1,2
54725,0.0,0
54732,0.0,0
54734,0.2,1
54736,0.1,3
54738,0.0,0
54739,0.0,0
54741,0.8,6
54762,0.0,0
54821,0.9,5
54909,1.1,11
54915,0.6,136
54947,0.0,0
54822,0.0,0
54159,1.1,8
54165,0.6,27
54170,0.2,4
54632,0.8,4
54635,0.0,0
54636,0.0,0
54644,0.0,0
54950,0.0,0
54653,0.0,0
54563,0.3,1
54623,0.2,2
54628,0.0,0
54650,0.2,28
54657,0.6,1
54670,0.0,0
54720,0.0,0
54723,0.0,0
54745,1.0,7
54748,0.0,0
54749,0.0,0
54437,0.0,0
54451,0.5,28
54454,0.0,0
54466,0.3,4
54479,0.0,0
54501,0.6,59
54520,0.2,4
54524,0.0,0
54542,0.0,0
54546,0.9,5
54002,0.1,3
54005,0.0,0
54733,0.6,4
54747,0.1,2
54757,0.2,3
54771,0.0,0
54813,0.0,0
54011,0.3,10
54013,0.0,0
54082,0.0,0
54126,0.0,0
54137,0.5,3
54139,0.1,2
54149,0.4,2
54171,0.2,5
54173,0.7,17
54177,0.0,0
54227,0.3,3
54228,0.2,3
54234,0.0,0
54426,0.1,3
54433,0.4,3
54446,0.0,0
54447,0.0,0
54648,0.4,3
54004,0.0,0
54025,0.0,0
54026,0.3,3
54135,1.4,15
54140,0.1,5
54143,0.1,5
54151,0.2,4
54155,1.3,38
54162,0.6,26
54208,0.3,11
54209,1.7,10
54214,0.0,0
54302,1.6,250
54311,0.2,33
54403,1.0,123
54406,0.0,0
54411,0.0,1
54416,0.1,1
54420,0.0,0
54442,0.2,1
54455,0.0,4
54460,0.0,0
54485,0.0,0
54491,0.0,0
54511,0.2,1
54513,0.0,0
54515,0.0,0
54814,6.4,80
54820,0.0,0
54830,0.3,3
54843,2.1,109
54854,0.0,0
54872,0.1,1
54888,2.1,12
54889,1.0,12
54891,3.1,49
54896,0.3,2
54003,0.0,0
54017,0.6,51
54112,0.0,0
54119,2.6,10
54921,0.0,0
54935,0.5,106
54937,0.0,4
54022,0.1,18
54560,0.0,0
54531,0.7,4
54550,0.0,0
54557,0.0,0
54559,9.9,37
54561,-666666666.0,0
54659,0.5,3
54646,3.5,56
54654,0.0,0
54722,0.0,0
54724,0.1,5
54726,0.2,2
54730,0.0,0
54756,0.0,0
54767,0.0,0
54770,0.0,0
54773,0.4,6
54810,0.0,0
54952,0.8,112
54956,0.4,83
54970,0.0,0
54840,0.3,5
54842,0.0,0
54847,1.1,11
54848,0.4,11
54123,0.0,0
54124,0.0,0
54127,0.0,0
54130,0.8,118
54156,0.0,0
53185,0.3,33
53219,4.0,694
53222,4.2,578
53510,0.0,0
53526,0.0,0
53536,0.0,0
53541,0.0,0
53006,0.0,0
53007,0.0,0
53024,0.8,78
53036,0.0,0
53057,0.0,0
53058,0.5,11
53018,0.0,0
53021,0.8,22
53022,0.2,22
53033,0.0,0
53039,0.2,5
53050,0.0,1
53075,0.6,10
53079,0.0,0
53090,0.8,88
53094,0.5,46
53128,0.3,11
53139,0.4,6
53143,1.2,135
53154,1.1,205
53191,1.0,12
53213,1.9,289
53216,9.9,1403
53223,4.1,525
53226,1.3,132
53235,3.7,185
53515,0.0,0
53530,0.0,0
53532,0.0,0
53538,0.2,23
53540,0.0,0
53583,0.0,0
53809,0.1,2
53576,0.7,7
53575,0.4,33
53577,1.3,10
53581,0.6,30
53593,1.1,143
53703,14.1,3048
53719,2.7,547
53801,0.2,1
53803,0.0,0
53805,0.0,0
53810,0.0,0
53820,0.0,0
53930,1.3,9
53931,1.6,2
53943,0.0,0
53948,0.1,6
53950,0.4,8
53935,0.0,0
53825,4.3,10
53923,0.0,0
53932,0.0,0
53941,0.0,0
53960,0.0,0
53965,0.5,26
53506,1.5,7
53508,0.0,0
53518,0.7,4
53523,0.1,2
53533,0.1,4
53586,0.1,1
53598,0.0,0
53704,8.0,2127
53808,0.0,0
53811,0.5,8
53922,0.0,0
53944,0.8,8
53964,0.4,7
53543,0.9,9
53551,0.5,22
53554,0.0,0
53558,0.5,31
53170,0.0,0
53177,0.0,0
53212,13.6,2060
53225,5.7,668
53228,1.4,104
53233,10.2,576
53402,1.5,229
53520,0.0,0
53546,0.4,65
53562,5.7,777
53563,0.3,19
53588,0.3,6
53589,0.1,7
53713,10.2,1210
53118,0.3,11
53140,2.3,287
53144,0.9,120
53146,0.5,22
53150,0.4,52
53189,0.6,80
53190,0.5,48
53203,3.4,37
53207,4.0,838
53209,8.3,1485
53220,1.5,190
53502,0.2,2
53504,0.7,7
53717,7.3,518
53826,0.7,4
53911,0.0,0
53934,0.0,0
53951,0.0,0
53953,0.0,0
53956,0.1,2
53959,0.1,4
53963,0.3,20
53001,0.0,0
53005,0.2,24
53012,1.0,103
53014,0.2,8
53711,6.4,1670
53545,1.2,133
53020,0.0,0
53027,0.6,74
53032,0.0,0
53044,0.7,7
53047,0.0,0
53065,0.0,0
53069,0.0,0
53072,0.5,66
53078,0.4,4
53092,0.6,53
53129,0.7,45
53149,0.3,32
53010,0.3,14
53017,1.1,36
53040,0.4,15
53051,0.4,75
53080,0.6,19
53104,0.8,21
53120,0.4,23
53156,0.0,0
53178,0.0,0
53184,0.1,3
53192,-666666666.0,0
53218,9.1,1441
53221,3.6,661
53227,2.3,296
53066,0.4,63
53073,0.0,0
53074,1.0,71
53086,0.3,13
53089,0.1,15
53091,0.3,3
53121,0.5,50
53122,0.0,0
53126,0.3,11
53130,1.7,73
53132,1.5,242
53137,0.0,0
53142,0.9,141
53147,1.2,97
53158,0.3,28
53168,0.6,27
53172,1.5,150
53544,0.0,0
53714,5.8,530
53715,14.5,1201
53716,3.8,374
53718,1.4,103
53806,0.0,0
53553,1.1,3
53566,0.3,22
53574,0.1,2
53578,0.1,4
53585,1.0,12
53594,0.2,5
53804,0.6,4
53807,0.2,4
53821,0.6,22
53910,0.0,0
